1899593,Zane Mackney,M,American Studies,3.54,Decline to State,True,Zane_Mackney,Zane_Mackney999
1899594,Anna Pouncey,F,English,2.3,Pacific Islander,True,Anna_Pouncey,Anna_Pouncey1000
1899595,Lola Eflin,F,Cognitive Science,2.61,Native American/Alaska Native,True,Lola_Eflin,Lola_Eflin1001
1899596,Reba Thalls,F,Economics,3.68,Korean,False,Reba_Thalls,Reba_Thalls1002
1899597,Tatum Bunch,M,Art,3.52,Pacific Islander,False,Tatum_Bunch,Tatum_Bunch1003
1899598,Bruce Sroka,M,L&S Environmental Sciences,2.3,Decline to State,True,Bruce_Sroka,Bruce_Sroka1004
1899599,Jim Sepich,M,Development Studies,2.3,International,True,Jim_Sepich,Jim_Sepich1005
1899600,Duane Beller,M,Architecture,3.76,Korean,False,Duane_Beller,Duane_Beller1006
1899601,Ashley Zwolski,F,Geography,3.86,International,True,Ashley_Zwolski,Ashley_Zwolski1007
1899602,Mable Barrientez,F,Anthropology,2.08,Pacific Islander,True,Mable_Barrientez,Mable_Barrientez1008
1899603,Anastasia Garcia,F,American Studies,3.54,Chinese,False,Anastasia_Garcia,Anastasia_Garcia1009
1899604,Anthony Monahan,M,Chicano Studies,2.02,Pacific Islander,False,Anthony_Monahan,Anthony_Monahan1010
1899605,Lester Frix,M,L&S Public Health,3.27,Pacific Islander,False,Lester_Frix,Lester_Frix1011
1899606,Kelcey Rinde,F,Spanish-Spanish Lang & Lit,2.97,African American/Black,False,Kelcey_Rinde,Kelcey_Rinde1012
1899607,Lauren Stassinos,F,Environmental Sciences,3.76,Other Hispanic/Latino,True,Lauren_Stassinos,Lauren_Stassinos1013
1899608,John Hans,M,Art,3.09,Other Asian,True,John_Hans,John_Hans1014
1899609,Joseph Zam,M,South & SE Asian Studies,2.59,Chinese,False,Joseph_Zam,Joseph_Zam1015
1899610,Edward Smalls,M,Chinese Language,2.34,South Asian,False,Edward_Smalls,Edward_Smalls1016
1899611,Grace Dintino,F,African American Studies,2.55,Native American/Alaska Native,True,Grace_Dintino,Grace_Dintino1017
1899612,Matthew Chischilly,M,French,3.76,African American/Black,False,Matthew_Chischilly,Matthew_Chischilly1018
1899613,Sondra Yelton,F,Cognitive Science,2.18,Japanese,True,Sondra_Yelton,Sondra_Yelton1019
1899614,Ruby Schaen,F,Music,2.36,Chinese,False,Ruby_Schaen,Ruby_Schaen1020
1899615,Joshua Talmadge,M,Nutritional Science,3.76,Pacific Islander,False,Joshua_Talmadge,Joshua_Talmadge1021
1899616,Emma Kellon,F,Materials Science & Eng,3.66,White,False,Emma_Kellon,Emma_Kellon1022
1899617,Robert Everest,M,Physics,2.67,Other Hispanic/Latino,True,Robert_Everest,Robert_Everest1023
1899618,Sarah Schwarz,F,Ethnic Studies,2.22,Native American/Alaska Native,False,Sarah_Schwarz,Sarah_Schwarz1024
1899619,Ronald Masood,M,Middle Eastern Studies,3.27,Pacific Islander,True,Ronald_Masood,Ronald_Masood1025
1899620,Brandy Fayson,F,Chicano Studies,2.06,Decline to State,True,Brandy_Fayson,Brandy_Fayson1026
1899621,Frederick Randles,M,L&S Public Health,3.33,South Asian,False,Frederick_Randles,Frederick_Randles1027
1899622,Cole Sele,M,Mathematics,2.18,Japanese,False,Cole_Sele,Cole_Sele1028
1899623,Jessie Ohlrich,F,Music,3.15,International,True,Jessie_Ohlrich,Jessie_Ohlrich1029
1899624,Joseph Amadio,M,L&S Public Health,2.04,Decline to State,True,Joseph_Amadio,Joseph_Amadio1030
1899625,George Lochte,M,Mechanical Engineering,3.66,Fillipino,False,George_Lochte,George_Lochte1031
1899626,Samuel Zoutte,M,Rhetoric,3.74,Other Asian,True,Samuel_Zoutte,Samuel_Zoutte1032
1899627,Sandra Breeman,F,Philosophy,3.86,Vietnamese,True,Sandra_Breeman,Sandra_Breeman1033
1899628,Abdulrahman Driesel,M,French,2.34,Fillipino,True,Abdulrahman_Driesel,Abdulrahman_Driesel1034
1899629,Patricia Lafevre,M,Nuclear Engineering,2.04,Japanese,True,Patricia_Lafevre,Patricia_Lafevre1035
1899630,Sophie Salvo,F,Nutritional Science,2.36,African American/Black,False,Sophie_Salvo,Sophie_Salvo1036
1899631,Bettye Smedley,F,Gender & Womens Studies,3.68,Decline to State,False,Bettye_Smedley,Bettye_Smedley1037
1899632,Melissa Roller,F,Philosophy,3.96,Korean,True,Melissa_Roller,Melissa_Roller1038
1899633,Hattie Cung,F,Energy Engineering,2.02,Other Hispanic/Latino,True,Hattie_Cung,Hattie_Cung1039
1899634,Anthony Megna,M,Sustainable Environ Dsgn,2.3,Fillipino,False,Anthony_Megna,Anthony_Megna1040
1899635,Matthew Hartsch,M,Film,2.93,Mexican American/Chicano,True,Matthew_Hartsch,Matthew_Hartsch1041
1899636,Dorthy Hules,F,L&S Legal Studies,3.25,Decline to State,True,Dorthy_Hules,Dorthy_Hules1042
1899637,Natalie Crauswell,F,Nuclear Engineering,2.42,Other Hispanic/Latino,True,Natalie_Crauswell,Natalie_Crauswell1043
1899638,Rylan Genetti,M,Peace & Conflict Studies,3.47,African American/Black,False,Rylan_Genetti,Rylan_Genetti1044
1899639,Yulianna Vankomen,F,Political Science,2.65,Other Hispanic/Latino,True,Yulianna_Vankomen,Yulianna_Vankomen1045
1899640,Traeshawn Langholdt,M,Energy Engineering,2.55,Japanese,True,Traeshawn_Langholdt,Traeshawn_Langholdt1046
1899641,Frank Golba,M,African American Studies,2.73,International,False,Frank_Golba,Frank_Golba1047
1899642,Anevaeh Sum,F,Middle Eastern Studies,3.33,South Asian,False,Anevaeh_Sum,Anevaeh_Sum1048
1899643,Douglas Cornet,M,Geology,2.42,Pacific Islander,False,Douglas_Cornet,Douglas_Cornet1049
1899644,Brian Levreau,M,Chemistry,3.15,Vietnamese,True,Brian_Levreau,Brian_Levreau1050
1899645,John Hlavka,M,L&S Legal Studies,3.62,Chinese,False,John_Hlavka,John_Hlavka1051
1899646,Carlito Ruhling,M,Chemistry,3.29,Pacific Islander,False,Carlito_Ruhling,Carlito_Ruhling1052
1899647,Pamela Cucinotta,F,Rhetoric,2.3,Korean,True,Pamela_Cucinotta,Pamela_Cucinotta1053
1899648,Willie Prator,M,Ethnic Studies,2.38,Japanese,False,Willie_Prator,Willie_Prator1054
1899649,Victoria Huesman,F,American Studies,2.16,International,False,Victoria_Huesman,Victoria_Huesman1055
1899650,Gael Centini,M,Environmental Sciences,3.56,Vietnamese,True,Gael_Centini,Gael_Centini1056
1899651,Brian Hang,M,Native American Studies,3.7,Mexican American/Chicano,False,Brian_Hang,Brian_Hang1057
1899652,Deshawn Craib,M,Comparative Literature,2.28,Chinese,True,Deshawn_Craib,Deshawn_Craib1058
1899653,Michayla Darkis,F,Geography,3.92,South Asian,True,Michayla_Darkis,Michayla_Darkis1059
1899654,David Agurs,M,Nuclear Engineering,2.61,White,True,David_Agurs,David_Agurs1060
1899655,Johnie Sonoski,M,Psychology,2.42,Other Hispanic/Latino,True,Johnie_Sonoski,Johnie_Sonoski1061
1899656,Rachel Semke,F,Chemical Biology,2.89,White,True,Rachel_Semke,Rachel_Semke1062
1899657,Nicole Breitenbach,F,Bioengineering,3.43,White,True,Nicole_Breitenbach,Nicole_Breitenbach1063
1899658,Patrick Vanderstelt,M,Materials Science & Eng,2.36,Pacific Islander,True,Patrick_Vanderstelt,Patrick_Vanderstelt1064
1899659,Bruce Klase,M,Italian Studies,2.91,South Asian,False,Bruce_Klase,Bruce_Klase1065
1899660,Jared Cowger,M,Sustainable Environ Dsgn,3.15,Vietnamese,True,Jared_Cowger,Jared_Cowger1066
1899661,Clara Bink,F,EECS,3.84,Decline to State,True,Clara_Bink,Clara_Bink1067
1899662,Pamela Hanington,F,Development Studies,3.39,Japanese,False,Pamela_Hanington,Pamela_Hanington1068
1899663,Veronica Nevils,F,Mathematics,3.45,Decline to State,False,Veronica_Nevils,Veronica_Nevils1069
1899664,Stephanie Klingel,F,L&S Legal Studies,3.86,Native American/Alaska Native,False,Stephanie_Klingel,Stephanie_Klingel1070
1899665,Lottie Eidt,F,Psychology,3.21,Other Asian,True,Lottie_Eidt,Lottie_Eidt1071
1899666,Rocio Arruda,F,Urban Studies,2.91,Vietnamese,False,Rocio_Arruda,Rocio_Arruda1072
1899667,Reilyn Alonso,F,Business Administration,2.48,Other Hispanic/Latino,False,Reilyn_Alonso,Reilyn_Alonso1073
1899668,Khalia Rosati,F,French,2.81,White,True,Khalia_Rosati,Khalia_Rosati1074
1899669,Kendra Nakanishi,F,Bioengineering,3.23,Chinese,False,Kendra_Nakanishi,Kendra_Nakanishi1075
1899670,Micheal Biddinger,M,Psychology,2.83,Fillipino,True,Micheal_Biddinger,Micheal_Biddinger1076
1899671,Franklin Ottis,M,Nuclear Engineering,3.19,Vietnamese,False,Franklin_Ottis,Franklin_Ottis1077
1899672,Janene Satchel,F,Architecture,3.76,South Asian,True,Janene_Satchel,Janene_Satchel1078
1899673,Kellie Marine,F,Materials Science & Eng,3.88,Vietnamese,False,Kellie_Marine,Kellie_Marine1079
1899674,Larry Malicdem,M,Peace & Conflict Studies,2.89,Mexican American/Chicano,True,Larry_Malicdem,Larry_Malicdem1080
1899675,Christopher Milian,M,Comparative Literature,2.4,White,False,Christopher_Milian,Christopher_Milian1081
1899676,Jacob Pembleton,M,Architecture,2.69,South Asian,True,Jacob_Pembleton,Jacob_Pembleton1082
1899677,Michael Stumpp,M,Statistics,3.58,Fillipino,True,Michael_Stumpp,Michael_Stumpp1083
1899678,Johanna Frum,F,Sustainable Environ Dsgn,2.53,Chinese,False,Johanna_Frum,Johanna_Frum1084
1899679,Karen Mitman,F,Anthropology,3.96,African American/Black,False,Karen_Mitman,Karen_Mitman1085
1899680,Trisha Demiel,F,Urban Studies,3.56,African American/Black,False,Trisha_Demiel,Trisha_Demiel1086
1899681,Margaret Homza,M,Comparative Literature,3.72,Fillipino,True,Margaret_Homza,Margaret_Homza1087
1899682,Brian Comfort,M,Mechanical Engineering,3.76,Japanese,False,Brian_Comfort,Brian_Comfort1088
1899683,Esther Clippinger,F,Chicano Studies,3.23,Pacific Islander,True,Esther_Clippinger,Esther_Clippinger1089
1899684,Lesa Ramsdale,F,Economics,2.44,Chinese,True,Lesa_Ramsdale,Lesa_Ramsdale1090
1899685,Matthew Vibbert,M,Chicano Studies,3.76,Mexican American/Chicano,False,Matthew_Vibbert,Matthew_Vibbert1091
1899686,Faizon Chenette,M,Spanish-Spanish Lang & Lit,2.53,Chinese,False,Faizon_Chenette,Faizon_Chenette1092
1899687,Noe Okwuona,M,Middle Eastern Studies,2.12,Other Hispanic/Latino,True,Noe_Okwuona,Noe_Okwuona1093
1899688,Thomas Chaleun,M,Peace & Conflict Studies,2.4,White,True,Thomas_Chaleun,Thomas_Chaleun1094
1899689,Christopher Zou,M,Industrial Eng & Ops Rsch,2.61,Fillipino,True,Christopher_Zou,Christopher_Zou1095
1899690,Dianna Maccarter,F,Asian Studies,2.26,Korean,True,Dianna_Maccarter,Dianna_Maccarter1096
1899691,Cecilia Helfrey,F,Chicano Studies,3.03,Chinese,True,Cecilia_Helfrey,Cecilia_Helfrey1097
1899692,Eugene Vicencio,M,Theater & Perf Studies,3.39,Pacific Islander,True,Eugene_Vicencio,Eugene_Vicencio1098
1899693,Sarah Dillmore,F,Development Studies,3.27,International,False,Sarah_Dillmore,Sarah_Dillmore1099
1899694,Kayden Mcgarvey,M,Geology,3.25,South Asian,False,Kayden_Mcgarvey,Kayden_Mcgarvey1100
1899695,Thelma Bartee,F,Civil Engineering,3.98,Chinese,False,Thelma_Bartee,Thelma_Bartee1101
1899696,Jackie Loi,M,Biology,2.87,White,True,Jackie_Loi,Jackie_Loi1102
1899697,Sophia Boje,F,Nutritional Science,3.82,Japanese,False,Sophia_Boje,Sophia_Boje1103
1899698,Patrick Weitkamp,M,Geology,3.19,Pacific Islander,True,Patrick_Weitkamp,Patrick_Weitkamp1104
1899699,Francisco Louck,M,Economics,3.84,African American/Black,False,Francisco_Louck,Francisco_Louck1105
1899700,Kimmy Maeno,F,Anthropology,2.14,Native American/Alaska Native,False,Kimmy_Maeno,Kimmy_Maeno1106
1899701,Ashley Eichorst,F,Art,2.79,Other Hispanic/Latino,False,Ashley_Eichorst,Ashley_Eichorst1107
1899702,Holly Chupik,F,Peace & Conflict Studies,3.07,Mexican American/Chicano,True,Holly_Chupik,Holly_Chupik1108
1899703,Mason Lavigne,M,L&S Legal Studies,3.7,African American/Black,True,Mason_Lavigne,Mason_Lavigne1109
1899704,Alan Minkins,M,Italian Studies,3.33,International,True,Alan_Minkins,Alan_Minkins1110
1899705,Isabella Losoya,F,German,3.74,Other Asian,False,Isabella_Losoya,Isabella_Losoya1111
1899706,Victoria Siebenthal,F,English,3.68,Decline to State,False,Victoria_Siebenthal,Victoria_Siebenthal1112
1899707,Storm Duboise,M,L&S Environmental Sciences,3.25,White,True,Storm_Duboise,Storm_Duboise1113
1899708,Mark Bojko,M,Physics,3.6,Mexican American/Chicano,True,Mark_Bojko,Mark_Bojko1114
1899709,Susan Bloye,F,South & SE Asian Studies,3.7,South Asian,False,Susan_Bloye,Susan_Bloye1115
1899710,Aretha Ammer,F,Chemical Biology,3.7,Other Asian,False,Aretha_Ammer,Aretha_Ammer1116
1899711,Debora Byra,F,Architecture,3.01,Decline to State,True,Debora_Byra,Debora_Byra1117
1899712,Amy Loveless,F,Greek,2.61,White,True,Amy_Loveless,Amy_Loveless1118
1899713,Doy Mauzy,M,Italian Studies,2.42,International,True,Doy_Mauzy,Doy_Mauzy1119
1899714,Lottie Flexer,F,L&S Public Health,2.99,Mexican American/Chicano,True,Lottie_Flexer,Lottie_Flexer1120
1899715,Dorothy Martorelli,F,Political Science,2.46,White,False,Dorothy_Martorelli,Dorothy_Martorelli1121
1899716,Kayla Doran,F,Statistics,3.7,Other Hispanic/Latino,False,Kayla_Doran,Kayla_Doran1122
1899717,Mary Rams,F,Anthropology,2.3,South Asian,True,Mary_Rams,Mary_Rams1123
1899718,James Folsom,M,Computer Science,3.62,Other Asian,True,James_Folsom,James_Folsom1124
1899719,Leesa Robida,F,South & SE Asian Studies,4.0,International,True,Leesa_Robida,Leesa_Robida1125
1899720,Zachary Schneckloth,M,Greek,3.98,Other Asian,False,Zachary_Schneckloth,Zachary_Schneckloth1126
1899721,Sara Vitela,F,Mechanical Engineering,3.58,Chinese,True,Sara_Vitela,Sara_Vitela1127
1899722,Philip Morando,M,Mechanical Engineering,3.84,Fillipino,True,Philip_Morando,Philip_Morando1128
1899723,Jason Koebel,M,Music,2.42,Mexican American/Chicano,True,Jason_Koebel,Jason_Koebel1129
1899724,Gloria Twiss,F,Chemical Engineering,3.98,Korean,False,Gloria_Twiss,Gloria_Twiss1130
1899725,Stacie Brosey,F,Music,2.42,Native American/Alaska Native,False,Stacie_Brosey,Stacie_Brosey1131
1899726,Kathy Mahraun,F,Gender & Womens Studies,2.67,Japanese,False,Kathy_Mahraun,Kathy_Mahraun1132
1899727,Luke Rainey,M,Civil Engineering,2.99,White,True,Luke_Rainey,Luke_Rainey1133
1899728,Raymond Falconio,M,Bioengineering,3.23,Pacific Islander,False,Raymond_Falconio,Raymond_Falconio1134
1899729,Rodney Bridgers,M,Interdisciplinary Studies,3.35,Decline to State,True,Rodney_Bridgers,Rodney_Bridgers1135
1899730,Aiyana Dryman,F,Sociology,2.97,Vietnamese,True,Aiyana_Dryman,Aiyana_Dryman1136
1899731,George Screen,M,Nutritional Science,2.44,International,False,George_Screen,George_Screen1137
1899732,Eddie Mischnick,M,English,2.1,Native American/Alaska Native,False,Eddie_Mischnick,Eddie_Mischnick1138
1899733,Andrea Cashin,F,Mathematics,3.82,International,True,Andrea_Cashin,Andrea_Cashin1139
1899734,Zula Foertsch,F,South & SE Asian Studies,2.18,Pacific Islander,True,Zula_Foertsch,Zula_Foertsch1140
1899735,Linda Juariqui,F,Geography,2.89,International,True,Linda_Juariqui,Linda_Juariqui1141
1899736,Geraldine Slaydon,F,Economics,3.7,Vietnamese,True,Geraldine_Slaydon,Geraldine_Slaydon1142
1899737,Frances Erice,F,American Studies,3.05,South Asian,False,Frances_Erice,Frances_Erice1143
1899738,Allison Panzica,F,Bioengineering,3.37,Other Asian,False,Allison_Panzica,Allison_Panzica1144
1899739,Mac Frater,M,English,3.25,African American/Black,True,Mac_Frater,Mac_Frater1145
1899740,Ralph Fussner,M,Computer Science,3.88,International,False,Ralph_Fussner,Ralph_Fussner1146
1899741,Lawrence Kuamoo,M,Interdisciplinary Studies,2.61,Mexican American/Chicano,True,Lawrence_Kuamoo,Lawrence_Kuamoo1147
1899742,Landon Rieff,M,Comparative Literature,3.58,Other Hispanic/Latino,False,Landon_Rieff,Landon_Rieff1148
1899743,Brian Ehly,M,Environmental Sciences,2.75,Korean,True,Brian_Ehly,Brian_Ehly1149
1899744,David Harman,M,Business Administration,2.16,Native American/Alaska Native,False,David_Harman,David_Harman1150
1899745,Kathryn Henriques,F,Development Studies,3.21,Chinese,False,Kathryn_Henriques,Kathryn_Henriques1151
1899746,Samantha Thornley,F,Dutch Studies,2.57,Chinese,True,Samantha_Thornley,Samantha_Thornley1152
1899747,Ayesha Boal,F,Music,3.49,White,False,Ayesha_Boal,Ayesha_Boal1153
1899748,Brett Gillam,M,Linguistics,2.91,Other Asian,True,Brett_Gillam,Brett_Gillam1154
1899749,Jean Sears,F,Music,2.77,Native American/Alaska Native,True,Jean_Sears,Jean_Sears1155
1899750,Jiya Leipheimer,F,Film,3.52,Chinese,False,Jiya_Leipheimer,Jiya_Leipheimer1156
1899751,Nathan Ervay,M,Statistics,2.24,Mexican American/Chicano,False,Nathan_Ervay,Nathan_Ervay1157
1899752,Antonia Soyars,F,Geography,2.53,Other Asian,False,Antonia_Soyars,Antonia_Soyars1158
1899753,Shirley Starweather,F,Environmental Sciences,2.14,Pacific Islander,False,Shirley_Starweather,Shirley_Starweather1159
1899754,Sara Borchert,F,Interdisciplinary Studies,3.17,Chinese,False,Sara_Borchert,Sara_Borchert1160
1899755,Georgiana Brankovich,F,Linguistics,2.34,Decline to State,False,Georgiana_Brankovich,Georgiana_Brankovich1161
1899756,Mike Conry,M,Ethnic Studies,2.04,Pacific Islander,True,Mike_Conry,Mike_Conry1162
1899757,Lanny Oliveira,M,Celtic Studies,3.23,Decline to State,False,Lanny_Oliveira,Lanny_Oliveira1163
1899758,Jacob Lieu,M,Media Studies,2.89,Pacific Islander,True,Jacob_Lieu,Jacob_Lieu1164
1899759,David Sallis,M,Media Studies,2.02,Other Asian,True,David_Sallis,David_Sallis1165
1899760,Daniel Laface,M,Spanish-Spanish Lang & Lit,3.9,Chinese,True,Daniel_Laface,Daniel_Laface1166
1899761,Dulce Pipe,F,Sociology,2.75,Mexican American/Chicano,False,Dulce_Pipe,Dulce_Pipe1167
1899762,Frances Cheffer,F,Interdisciplinary Studies,2.4,Native American/Alaska Native,False,Frances_Cheffer,Frances_Cheffer1168
1899763,Edward Wrynn,M,German,2.97,International,True,Edward_Wrynn,Edward_Wrynn1169
1899764,Hira Aydlett,F,L&S Public Health,2.16,African American/Black,True,Hira_Aydlett,Hira_Aydlett1170
1899765,Esther Cabe,F,Latin American Studies,2.77,White,True,Esther_Cabe,Esther_Cabe1171
1899766,Conrad Bird,M,Greek,3.96,Decline to State,False,Conrad_Bird,Conrad_Bird1172
1899767,Julie Griglen,F,Middle Eastern Studies,3.92,Other Asian,True,Julie_Griglen,Julie_Griglen1173
1899768,Evelyn Tsiatsos,F,L&S Legal Studies,2.24,Chinese,False,Evelyn_Tsiatsos,Evelyn_Tsiatsos1174
1899769,Mary Axford,F,Development Studies,3.78,Pacific Islander,True,Mary_Axford,Mary_Axford1175
1899770,Mathieu Kozuch,M,French,3.8,Other Asian,False,Mathieu_Kozuch,Mathieu_Kozuch1176
1899771,Vincent Arita,M,Economics,2.3,South Asian,True,Vincent_Arita,Vincent_Arita1177
1899772,Dennis Sarris,M,Sustainable Environ Dsgn,2.14,Korean,True,Dennis_Sarris,Dennis_Sarris1178
1899773,Sarah Oflaherty,F,Materials Science & Eng,3.07,White,True,Sarah_Oflaherty,Sarah_Oflaherty1179
1899774,Lisa Billing,F,History,3.25,Chinese,False,Lisa_Billing,Lisa_Billing1180
1899775,Larry Marchak,M,Linguistics,2.63,International,False,Larry_Marchak,Larry_Marchak1181
1899776,James Petrey,M,L&S Environmental Sciences,2.55,Native American/Alaska Native,True,James_Petrey,James_Petrey1182
1899777,Guillermo Janovich,M,Film,2.61,Native American/Alaska Native,True,Guillermo_Janovich,Guillermo_Janovich1183
1899778,Eleanore Catching,F,Rhetoric,3.88,Fillipino,False,Eleanore_Catching,Eleanore_Catching1184
1899779,Miles Pisani,M,Economics,2.2,Mexican American/Chicano,False,Miles_Pisani,Miles_Pisani1185
1899780,Patricia Olckhart,F,Celtic Studies,3.52,Korean,True,Patricia_Olckhart,Patricia_Olckhart1186
1899781,Kent Colasante,M,Nutritional Science,2.55,African American/Black,False,Kent_Colasante,Kent_Colasante1187
1899782,Tony Laseter,M,Greek,2.4,White,True,Tony_Laseter,Tony_Laseter1188
1899783,Peggy Eldred,F,Computer Science,2.67,African American/Black,True,Peggy_Eldred,Peggy_Eldred1189
1899784,Kenneth Hazeltine,M,Chemical Engineering,3.19,Native American/Alaska Native,False,Kenneth_Hazeltine,Kenneth_Hazeltine1190
1899785,Tyler Mandler,M,Psychology,3.23,Other Asian,True,Tyler_Mandler,Tyler_Mandler1191
1899786,Mitchell Falknor,M,Economics,3.6,Japanese,True,Mitchell_Falknor,Mitchell_Falknor1192
1899787,Crystal Kirson,F,Native American Studies,3.72,Chinese,False,Crystal_Kirson,Crystal_Kirson1193
1899788,Emma Ennals,F,Sustainable Environ Dsgn,2.28,White,False,Emma_Ennals,Emma_Ennals1194
1899789,Devon Wittenbrink,M,Nuclear Engineering,2.44,Other Hispanic/Latino,False,Devon_Wittenbrink,Devon_Wittenbrink1195
1899790,William Bucheli,M,Energy Engineering,2.44,Mexican American/Chicano,True,William_Bucheli,William_Bucheli1196
1899791,Laura Resch,F,Greek,2.71,Other Hispanic/Latino,False,Laura_Resch,Laura_Resch1197
1899792,Luella Rviz,F,Linguistics,2.75,Vietnamese,True,Luella_Rviz,Luella_Rviz1198
1899793,Harrison Macalma,M,Mathematics,3.15,Other Asian,False,Harrison_Macalma,Harrison_Macalma1199
1899794,Thomas Opet,M,Theater & Perf Studies,3.92,Fillipino,False,Thomas_Opet,Thomas_Opet1200
1899795,Brenton Pleasants,M,Statistics,2.91,Fillipino,False,Brenton_Pleasants,Brenton_Pleasants1201
1899796,Norman Brentley,M,Geography,3.31,Mexican American/Chicano,True,Norman_Brentley,Norman_Brentley1202
1899797,Michael Musolino,M,American Studies,3.98,Other Hispanic/Latino,True,Michael_Musolino,Michael_Musolino1203
1899798,Debora Legace,F,Geology,3.33,Korean,True,Debora_Legace,Debora_Legace1204
1899799,Jeff Overbey,M,Psychology,3.74,Pacific Islander,False,Jeff_Overbey,Jeff_Overbey1205
1899800,Ethel Board,F,Political Science,2.61,White,True,Ethel_Board,Ethel_Board1206
1899801,Bryan Cardy,M,Gender & Womens Studies,3.39,Vietnamese,False,Bryan_Cardy,Bryan_Cardy1207
1899802,Thomas Fannell,M,Business Administration,3.13,Fillipino,True,Thomas_Fannell,Thomas_Fannell1208
1899803,Shannon Strausberg,F,Bioengineering,2.79,Chinese,False,Shannon_Strausberg,Shannon_Strausberg1209
1899804,Helen Wiren,F,Dutch Studies,3.68,Korean,False,Helen_Wiren,Helen_Wiren1210
1899805,David Rizk,M,Linguistics,2.79,Decline to State,True,David_Rizk,David_Rizk1211
1899806,Chad Earlywine,M,History,2.44,Korean,True,Chad_Earlywine,Chad_Earlywine1212
1899807,Marcus Hazlitt,M,Chemical Biology,2.65,Japanese,False,Marcus_Hazlitt,Marcus_Hazlitt1213
1899808,Kirk Cousineau,M,Latin American Studies,3.66,African American/Black,True,Kirk_Cousineau,Kirk_Cousineau1214
1899809,Bailey Loser,F,Sustainable Environ Dsgn,3.56,Fillipino,True,Bailey_Loser,Bailey_Loser1215
1899810,Juan Ackies,M,English,2.63,International,True,Juan_Ackies,Juan_Ackies1216
1899811,Jamile Buehl,M,Chemical Engineering,3.29,White,True,Jamile_Buehl,Jamile_Buehl1217
1899812,Tyler Wlosinski,M,German,2.02,Vietnamese,False,Tyler_Wlosinski,Tyler_Wlosinski1218
1899813,Eileen Finster,F,Asian Studies,2.48,Vietnamese,True,Eileen_Finster,Eileen_Finster1219
1899814,Kathryn Mederios,F,Music,4.0,Japanese,False,Kathryn_Mederios,Kathryn_Mederios1220
1899815,Charles Ziehm,M,Computer Science,2.51,South Asian,True,Charles_Ziehm,Charles_Ziehm1221
1899816,Tom Corneluis,M,Architecture,2.42,Native American/Alaska Native,True,Tom_Corneluis,Tom_Corneluis1222
1899817,Leta Chiola,F,Chemical Biology,3.47,Fillipino,True,Leta_Chiola,Leta_Chiola1223
1899818,Anthony Kettel,M,African American Studies,3.78,South Asian,False,Anthony_Kettel,Anthony_Kettel1224
1899819,Russel Genereux,M,Asian Studies,2.12,Other Hispanic/Latino,True,Russel_Genereux,Russel_Genereux1225
1899820,Carol Sissel,F,Urban Studies,3.15,Fillipino,True,Carol_Sissel,Carol_Sissel1226
1899821,Justin Leuy,M,South & SE Asian Studies,2.0,Korean,True,Justin_Leuy,Justin_Leuy1227
1899822,Gina Kerstein,F,Asian Studies,3.68,Vietnamese,False,Gina_Kerstein,Gina_Kerstein1228
1899823,Kermit Theim,M,Mechanical Engineering,3.62,Other Asian,True,Kermit_Theim,Kermit_Theim1229
1899824,Albert Conrady,M,Bioengineering,3.98,Mexican American/Chicano,False,Albert_Conrady,Albert_Conrady1230
1899825,Bruce Faltus,M,Film,2.22,Other Asian,True,Bruce_Faltus,Bruce_Faltus1231
1899826,Deirdre Herline,F,Media Studies,2.63,Mexican American/Chicano,True,Deirdre_Herline,Deirdre_Herline1232
1899827,Roy Khou,M,Cognitive Science,2.61,Pacific Islander,False,Roy_Khou,Roy_Khou1233
1899828,Tanner Crapser,M,Rhetoric,3.47,International,False,Tanner_Crapser,Tanner_Crapser1234
1899829,Jonathan Pikkarainen,M,Linguistics,2.16,African American/Black,False,Jonathan_Pikkarainen,Jonathan_Pikkarainen1235
1899830,Edith Demuth,F,Interdisciplinary Studies,3.7,Native American/Alaska Native,False,Edith_Demuth,Edith_Demuth1236
1899831,Matthew Lebitski,M,Geology,2.26,Pacific Islander,True,Matthew_Lebitski,Matthew_Lebitski1237
1899832,Katherine Minott,F,Sustainable Environ Dsgn,2.44,White,True,Katherine_Minott,Katherine_Minott1238
1899833,Jeff Hengel,M,Peace & Conflict Studies,3.09,Other Hispanic/Latino,False,Jeff_Hengel,Jeff_Hengel1239
1899834,Margaret Feil,F,English,2.22,Other Hispanic/Latino,False,Margaret_Feil,Margaret_Feil1240
1899835,Donald Piersiak,M,L&S Public Health,2.2,Other Asian,False,Donald_Piersiak,Donald_Piersiak1241
1899836,Edgar Melecio,M,Anthropology,2.12,Pacific Islander,True,Edgar_Melecio,Edgar_Melecio1242
1899837,Patricia Fazekas,F,Celtic Studies,3.07,White,True,Patricia_Fazekas,Patricia_Fazekas1243
1899838,Bill Alnutt,M,Energy Engineering,2.53,Vietnamese,False,Bill_Alnutt,Bill_Alnutt1244
1899839,Richard Beauliev,M,Statistics,3.13,White,False,Richard_Beauliev,Richard_Beauliev1245
1899840,Carlos Gaglia,M,Civil Engineering,3.11,Native American/Alaska Native,True,Carlos_Gaglia,Carlos_Gaglia1246
1899841,Semir Odham,M,Greek,2.55,Vietnamese,False,Semir_Odham,Semir_Odham1247
1899842,Lindsey Schnepf,F,Geology,3.84,Pacific Islander,False,Lindsey_Schnepf,Lindsey_Schnepf1248
